date,q,qin,z
2018-07-29,24600.00,25000.00,152.36
2018-07-30,30300.00,28500.00,151.36
2018-07-31,30700.00,29200.00,151.03
2018-08-01,30600.00,29500.00,150.87
2018-08-02,30400.00,31500.00,150.80
2018-08-03,30300.00,32400.00,151.05
2018-08-04,30500.00,36100.00,151.63
2018-08-05,30300.00,43000.00,152.59
2018-08-06,29300.00,40000.00,154.58
2018-08-07,28900.00,31200.00,156.04
2018-08-08,28800.00,24800.00,156.13
2018-08-09,29200.00,26000.00,155.49
2018-08-10,28900.00,26000.00,155.09
2018-08-11,29000.00,25500.00,154.67
2018-08-12,24300.00,24000.00,154.81
2018-08-13,24300.00,26500.00,154.47
2018-08-14,29200.00,24500.00,153.76
2018-08-15,29300.00,24000.00,153.03
2018-08-16,28700.00,25400.00,152.41
2018-08-17,28400.00,25500.00,152.00
2018-08-18,28500.00,28000.00,151.58
2018-08-19,28600.00,32700.00,151.62
2018-08-20,28100.00,31000.00,152.24
2018-08-21,28900.00,26000.00,152.42
2018-08-22,29300.00,22300.00,151.77
2018-08-23,29300.00,21000.00,150.61
2018-08-24,29900.00,25000.00,149.34
2018-08-25,23200.00,24500.00,150.06
2018-08-26,19500.00,23000.00,150.84
2018-08-27,18100.00,20200.00,151.20
2018-08-28,20600.00,18500.00,151.25
2018-08-29,20300.00,17400.00,151.02
2018-08-30,21300.00,19000.00,150.68
2018-08-31,21100.00,19500.00,150.52
2018-09-01,17100.00,18000.00,150.55
2018-09-02,16800.00,17000.00,150.94
2018-09-03,16800.00,16200.00,151.05
2018-09-04,16900.00,14600.00,150.92
2018-09-05,17100.00,17500.00,150.77
2018-09-06,14000.00,20000.00,151.20
2018-09-07,16700.00,17500.00,151.69
2018-09-08,15300.00,17500.00,151.91
2018-09-09,15100.00,17200.00,152.39
2018-09-10,15000.00,14500.00,152.64
2018-09-11,13500.00,15200.00,152.68
2018-09-12,16300.00,15000.00,152.73
2018-09-13,16400.00,17800.00,152.86
2018-09-14,16200.00,18800.00,153.41
2018-09-15,13900.00,19500.00,154.31
2018-09-16,11000.00,18700.00,155.23
2018-09-17,14300.00,20200.00,156.12
2018-09-18,14800.00,21800.00,157.12
2018-09-19,15400.00,21800.00,158.10
2018-09-20,17300.00,24000.00,159.08
2018-09-21,16500.00,26000.00,160.35
2018-09-22,14100.00,23700.00,161.59
2018-09-23,14000.00,21000.00,162.52
2018-09-24,13900.00,19000.00,163.05
2018-09-25,13800.00,21700.00,163.57
2018-09-26,17500.00,26500.00,164.02
2018-09-27,22500.00,25000.00,164.81
2018-09-28,20200.00,22000.00,165.16
2018-09-29,20500.00,19000.00,165.26
2018-09-30,17100.00,21000.00,165.48
2018-10-01,11100.00,22500.00,166.42
2018-10-02,10400.00,22500.00,167.49
2018-10-03,10300.00,24800.00,168.69
2018-10-04,13800.00,24500.00,169.69
2018-10-05,17100.00,24500.00,170.38
2018-10-06,18100.00,25800.00,171.01
2018-10-07,18800.00,23500.00,171.59
2018-10-08,18700.00,22000.00,171.89
2018-10-09,21300.00,19200.00,171.84
2018-10-10,21700.00,18500.00,171.66
2018-10-11,16300.00,20500.00,171.71
2018-10-12,16600.00,20500.00,172.15
2018-10-13,15800.00,17500.00,172.66
2018-10-14,15800.00,17000.00,172.97
2018-10-15,15700.00,17000.00,173.28
2018-10-16,14900.00,17000.00,173.56
2018-10-17,16800.00,16800.00,173.78
2018-10-18,16800.00,15000.00,173.80
2018-10-19,16800.00,15000.00,173.83
2018-10-20,15900.00,15000.00,173.87
2018-10-21,13800.00,15800.00,174.01
2018-10-22,15800.00,15600.00,174.18
2018-10-23,15000.00,14700.00,174.36
2018-10-24,15100.00,14800.00,174.45
2018-10-25,15200.00,14800.00,174.57
2018-10-26,15100.00,15000.00,174.69
2018-10-27,16400.00,15500.00,174.64
2018-10-28,14600.00,14000.00,174.61
2018-10-29,15900.00,12500.00,174.45
2018-10-30,11100.00,12600.00,174.66
2018-10-31,8100.00,12500.00,174.95
2018-11-01,15200.00,12000.00,174.82
2018-11-02,14700.00,11800.00,174.69
2018-11-03,14000.00,11800.00,174.58
2018-11-04,13500.00,11000.00,174.38
2018-11-05,11200.00,10500.00,174.25
2018-11-06,11600.00,11000.00,174.25
2018-11-07,11700.00,11000.00,174.32
2018-11-08,12500.00,10600.00,174.39
2018-11-09,11200.00,10600.00,174.43
2018-11-10,9540.00,12500.00,174.48
2018-11-11,11600.00,11800.00,174.61
2018-11-12,12200.00,11300.00,174.76
2018-11-13,13500.00,11000.00,174.65
2018-11-14,13500.00,11100.00,174.59
2018-11-15,11300.00,10600.00,174.44
2018-11-16,13500.00,10200.00,174.28
2018-11-17,11100.00,10000.00,174.17
2018-11-18,11100.00,9500.00,174.16
2018-11-19,12200.00,8800.00,174.04
2018-11-20,7080.00,10300.00,174.11
2018-11-21,9860.00,9000.00,174.21
2018-11-22,7990.00,8000.00,174.21
2018-11-23,8060.00,8000.00,174.23
2018-11-24,7970.00,8000.00,174.30
2018-11-25,7970.00,8000.00,174.45
2018-11-26,9230.00,7400.00,174.46
2018-11-27,8640.00,6500.00,174.30
2018-11-28,7850.00,6500.00,174.32
2018-11-29,7280.00,6400.00,174.34
2018-11-30,5530.00,6600.00,174.37
2018-12-01,7340.00,6200.00,174.38
2018-12-02,5550.00,6000.00,174.34
2018-12-03,7400.00,5800.00,174.23
2018-12-04,6770.00,5700.00,174.18
2018-12-05,5280.00,5700.00,174.11
2018-12-06,6700.00,5700.00,174.09
2018-12-07,6750.00,6000.00,174.10
2018-12-08,6710.00,6000.00,174.18
2018-12-09,6770.00,6000.00,174.23
2018-12-10,5270.00,6800.00,174.29
2018-12-11,6740.00,7000.00,174.41
2018-12-12,9050.00,7000.00,174.41
2018-12-13,7380.00,7300.00,174.52
2018-12-14,9100.00,7500.00,174.48
2018-12-15,9070.00,6800.00,174.46
2018-12-16,9070.00,7200.00,174.50
2018-12-17,9020.00,6800.00,174.38
2018-12-18,8410.00,6500.00,174.29
2018-12-19,8390.00,6300.00,174.23
2018-12-20,6310.00,6300.00,174.17
2018-12-21,8350.00,6300.00,174.18
2018-12-22,6750.00,6500.00,174.23
2018-12-23,6760.00,6300.00,174.24
2018-12-24,7970.00,6300.00,174.25
2018-12-25,5900.00,6300.00,174.32
2018-12-26,7930.00,6500.00,174.34
2018-12-27,7970.00,6300.00,174.36
2018-12-28,7950.00,6200.00,174.33
2018-12-29,7980.00,6200.00,174.38
2018-12-30,7950.00,6200.00,174.37
2018-12-31,7950.00,7200.00,174.42
2019-01-01,7960.00,7200.00,174.51
2019-01-02,8440.00,7200.00,174.59
2019-01-03,9920.00,7000.00,174.44
2019-01-04,9180.00,7000.00,174.31
2019-01-05,10500.00,7200.00,174.16
2019-01-06,10500.00,6800.00,173.90
2019-01-07,10600.00,6500.00,173.71
2019-01-08,10600.00,6700.00,173.46
2019-01-09,9310.00,6600.00,173.17
2019-01-10,11200.00,6600.00,172.92
2019-01-11,10600.00,6600.00,172.73
2019-01-12,10100.00,6600.00,172.53
2019-01-13,10100.00,7000.00,172.41
2019-01-14,9400.00,6600.00,172.23
2019-01-15,10700.00,7000.00,172.04
2019-01-16,10700.00,6600.00,171.79
2019-01-17,10700.00,6800.00,171.62
2019-01-18,10700.00,6800.00,171.36
2019-01-19,7980.00,6800.00,171.24
2019-01-20,9850.00,6600.00,171.08
2019-01-21,9840.00,6500.00,170.89
2019-01-22,9830.00,6400.00,170.76
2019-01-23,7430.00,6300.00,170.58
2019-01-24,7220.00,6300.00,170.54
2019-01-25,7210.00,6500.00,170.60
2019-01-26,7150.00,6500.00,170.64
2019-01-27,7160.00,6700.00,170.72
2019-01-28,7230.00,6700.00,170.71
2019-01-29,5990.00,6500.00,170.81
2019-01-30,7170.00,6550.00,170.79
2019-01-31,7160.00,6500.00,170.84
2019-02-01,7120.00,6500.00,170.89
2019-02-02,7200.00,6500.00,170.99
2019-02-03,7180.00,6500.00,171.02
2019-02-04,5040.00,5800.00,170.96
2019-02-05,6560.00,5400.00,170.89
2019-02-06,6570.00,5300.00,170.65
2019-02-07,6420.00,5200.00,170.53
2019-02-08,5070.00,5000.00,170.36
2019-02-09,6580.00,4850.00,170.27
2019-02-10,6690.00,5000.00,170.17
2019-02-11,6610.00,5000.00,170.01
2019-02-12,7300.00,5200.00,169.86
2019-02-13,6440.00,5400.00,169.68
2019-02-14,8340.00,5300.00,169.52
2019-02-15,8290.00,5200.00,169.36
2019-02-16,7930.00,5200.00,169.15
2019-02-17,8350.00,6000.00,169.03
2019-02-18,8370.00,6500.00,169.00
2019-02-19,8320.00,6400.00,168.92
2019-02-20,8320.00,6500.00,168.88
2019-02-21,8340.00,6600.00,168.88
2019-02-22,8330.00,6800.00,168.90
2019-02-23,6400.00,7000.00,168.95
2019-02-24,8300.00,7200.00,169.00
2019-02-25,8320.00,7200.00,169.04
2019-02-26,8340.00,7200.00,169.03
2019-02-27,9390.00,7200.00,169.09
2019-02-28,7680.00,7400.00,169.03
2019-03-01,9340.00,7700.00,169.03
2019-03-02,9380.00,9000.00,169.06
2019-03-03,9380.00,8200.00,169.04
2019-03-04,9370.00,7200.00,168.91
2019-03-05,5780.00,7300.00,169.02
2019-03-06,5760.00,7500.00,169.07
2019-03-07,5760.00,7500.00,169.13
2019-03-08,5740.00,7500.00,169.19
2019-03-09,5740.00,7400.00,169.27
2019-03-10,5730.00,7500.00,169.35
2019-03-11,5740.00,7600.00,169.45
2019-03-12,5730.00,8500.00,169.60
2019-03-13,5730.00,8100.00,169.70
2019-03-14,5740.00,7700.00,169.79
2019-03-15,9280.00,7300.00,169.81
2019-03-16,9380.00,7100.00,169.76
2019-03-17,9400.00,6300.00,169.56
2019-03-18,9440.00,6200.00,169.34
2019-03-19,9420.00,6200.00,169.05
2019-03-20,9450.00,6100.00,168.82
2019-03-21,9500.00,6100.00,168.47
2019-03-22,9560.00,6800.00,168.25
2019-03-23,9570.00,6800.00,168.13
2019-03-24,9590.00,6600.00,167.92
2019-03-25,9600.00,7000.00,167.71
2019-03-26,9620.00,7600.00,167.47
2019-03-27,10400.00,6900.00,167.24
2019-03-28,10400.00,7000.00,166.96
2019-03-29,10400.00,6700.00,166.62
2019-03-30,10500.00,6500.00,166.24
2019-03-31,10500.00,7000.00,165.95
2019-04-01,10500.00,6600.00,165.58
2019-04-02,10600.00,6800.00,165.20
2019-04-03,10600.00,7500.00,165.05
2019-04-04,10600.00,7400.00,164.82
2019-04-05,10700.00,7500.00,164.58
2019-04-06,10700.00,6500.00,164.20
2019-04-07,10700.00,6300.00,163.74
2019-04-08,10800.00,6200.00,163.22
2019-04-09,10800.00,8000.00,162.93
2019-04-10,10900.00,7400.00,162.55
2019-04-11,10900.00,6800.00,162.37
2019-04-12,10900.00,6800.00,161.94
2019-04-13,9020.00,6800.00,161.68
2019-04-14,9390.00,7500.00,161.32
2019-04-15,11000.00,7500.00,161.01
2019-04-16,8890.00,7100.00,160.80
2019-04-17,8890.00,6800.00,160.47
2019-04-18,8780.00,6800.00,160.21
2019-04-19,10100.00,8200.00,159.96
2019-04-20,10100.00,8500.00,159.81
2019-04-21,10100.00,10500.00,159.88
2019-04-22,10200.00,9400.00,159.85
2019-04-23,9510.00,9000.00,159.84
2019-04-24,11300.00,8500.00,159.61
2019-04-25,11600.00,10200.00,159.45
2019-04-26,11600.00,9800.00,159.37
2019-04-27,11600.00,10500.00,159.20
2019-04-28,10600.00,10200.00,159.05
2019-04-29,10600.00,9500.00,158.99
2019-04-30,10600.00,10000.00,158.95
2019-05-01,9150.00,11000.00,159.01
2019-05-02,10400.00,9500.00,159.00
2019-05-03,10600.00,8800.00,158.80
2019-05-04,11500.00,8500.00,158.54
2019-05-05,11500.00,8800.00,158.28
2019-05-06,11500.00,9100.00,157.92
2019-05-07,12500.00,8500.00,157.49
2019-05-08,12500.00,7500.00,156.98
2019-05-09,12400.00,9500.00,156.51
2019-05-10,12500.00,11600.00,156.45
2019-05-11,12600.00,12000.00,156.35
2019-05-12,12800.00,12800.00,156.40
2019-05-13,12800.00,12600.00,156.38
2019-05-14,16800.00,12200.00,156.25
2019-05-15,16600.00,13000.00,155.84
2019-05-16,18300.00,13800.00,155.38
2019-05-17,18000.00,14800.00,154.82
2019-05-18,20400.00,14800.00,154.16
2019-05-19,20600.00,17300.00,153.70
2019-05-20,22800.00,18000.00,153.32
2019-05-21,23100.00,20000.00,152.92
2019-05-22,23400.00,19800.00,152.59
2019-05-23,23900.00,19000.00,152.01
2019-05-24,23200.00,17000.00,151.58
2019-05-25,21100.00,17500.00,151.06
2019-05-26,14800.00,18500.00,151.08
2019-05-27,16800.00,16400.00,151.43
2019-05-28,18000.00,14200.00,151.08
2019-05-29,18700.00,14600.00,150.48
2019-05-30,19900.00,15800.00,149.99
2019-05-31,20700.00,16200.00,149.46
2019-06-01,20000.00,15300.00,148.98
2019-06-02,17100.00,14500.00,148.33
2019-06-03,19800.00,14200.00,147.67
2019-06-04,20100.00,13500.00,146.97
2019-06-05,20700.00,14000.00,146.14
2019-06-06,19800.00,15200.00,145.36
2019-06-07,14200.00,17000.00,145.38
2019-06-08,16300.00,15300.00,145.81
2019-06-09,15900.00,15500.00,145.97
2019-06-10,16300.00,16000.00,146.39
2019-06-11,18700.00,15400.00,146.21
2019-06-12,18000.00,16000.00,145.71
2019-06-13,19100.00,17000.00,145.57
2019-06-14,19200.00,16500.00,145.38
2019-06-15,16500.00,16000.00,145.56
2019-06-16,16600.00,17200.00,145.96
2019-06-17,19300.00,20000.00,146.19
2019-06-18,23800.00,20500.00,145.99
2019-06-19,21400.00,18500.00,145.94
2019-06-20,21400.00,16500.00,145.73
2019-06-21,15600.00,16000.00,145.40
2019-06-22,18300.00,19000.00,145.52
2019-06-23,21400.00,29800.00,146.45
2019-06-24,31300.00,28000.00,146.29
2019-06-25,27500.00,24000.00,146.31
2019-06-26,25700.00,20700.00,145.92
2019-06-27,21300.00,18500.00,145.85
2019-06-28,26000.00,19600.00,145.35
2019-06-29,24700.00,31000.00,146.02
2019-06-30,32000.00,35000.00,145.73
2019-07-01,31500.00,29500.00,146.34
2019-07-02,30700.00,24000.00,146.13
2019-07-03,23300.00,20000.00,146.07
2019-07-04,19800.00,18500.00,146.09
2019-07-05,21700.00,18000.00,145.89
2019-07-06,18900.00,17800.00,145.73
2019-07-07,18600.00,17800.00,145.71
2019-07-08,18800.00,17800.00,145.81
2019-07-09,20600.00,18200.00,145.70
2019-07-10,22400.00,20500.00,145.73
2019-07-11,23300.00,21000.00,145.76
2019-07-12,24500.00,20000.00,145.62
2019-07-13,18700.00,19500.00,145.80
2019-07-14,19000.00,20800.00,146.37
2019-07-15,18700.00,20600.00,147.19
2019-07-16,24700.00,20600.00,146.37
2019-07-17,23800.00,20600.00,145.98
2019-07-18,23000.00,23500.00,145.69
2019-07-19,23600.00,31000.00,146.29
2019-07-20,26000.00,35000.00,147.87
2019-07-21,27100.00,34000.00,149.72
2019-07-22,29900.00,34000.00,150.67
2019-07-23,31300.00,34800.00,151.23
2019-07-24,31000.00,38500.00,152.01
2019-07-25,29900.00,42000.00,153.54
2019-07-26,29200.00,35000.00,155.00
2019-07-27,28900.00,31000.00,155.59
2019-07-28,31200.00,26500.00,155.27
2019-07-29,33800.00,22600.00,154.04
2019-07-30,32400.00,21500.00,152.95
2019-07-31,34500.00,28500.00,151.13
2019-08-01,34600.00,32000.00,150.37
2019-08-02,33100.00,27300.00,149.94
2019-08-03,32900.00,23000.00,149.04
2019-08-04,29300.00,21500.00,147.69
2019-08-05,31400.00,30000.00,146.36
2019-08-06,31000.00,31000.00,146.02
2019-08-07,30600.00,30000.00,146.02
2019-08-08,31800.00,40000.00,145.89
2019-08-09,32100.00,43000.00,147.59
2019-08-10,32400.00,30500.00,149.04
2019-08-11,29300.00,26500.00,149.17
2019-08-12,28900.00,23000.00,148.62
2019-08-13,28200.00,20600.00,148.02
2019-08-14,21800.00,18400.00,147.38
2019-08-15,20700.00,18500.00,146.74
2019-08-16,20000.00,20200.00,146.37
2019-08-17,18300.00,22000.00,146.36
2019-08-18,20300.00,19000.00,146.46
2019-08-19,17000.00,18000.00,146.48
2019-08-20,16700.00,16500.00,146.26
2019-08-21,13700.00,16000.00,146.18
2019-08-22,13000.00,17000.00,146.10
2019-08-23,18000.00,20000.00,146.26
2019-08-24,22200.00,25000.00,146.30
2019-08-25,21700.00,26000.00,147.36
2019-08-26,22200.00,21000.00,148.40
2019-08-27,25700.00,18000.00,147.92
2019-08-28,25800.00,17800.00,146.86
2019-08-29,15600.00,18000.00,146.22
2019-08-30,15300.00,16500.00,146.00
2019-08-31,13000.00,15000.00,145.96
2019-09-01,11000.00,14500.00,146.12
2019-09-02,11100.00,13400.00,146.26
2019-09-03,11200.00,13600.00,146.26
2019-09-04,11200.00,13800.00,146.36
2019-09-05,11000.00,13500.00,146.62
2019-09-06,11100.00,12300.00,146.60
2019-09-07,11000.00,13000.00,146.51
2019-09-08,11100.00,13200.00,146.70
2019-09-09,11100.00,13600.00,146.76
2019-09-10,11000.00,15000.00,146.98
2019-09-11,12500.00,19000.00,147.48
2019-09-12,12300.00,25000.00,148.52
2019-09-13,13200.00,25000.00,150.44
2019-09-14,13100.00,20500.00,152.01
2019-09-15,12500.00,26500.00,153.46
2019-09-16,14600.00,35500.00,155.66
2019-09-17,23600.00,39000.00,157.86
2019-09-18,23000.00,29000.00,159.79
2019-09-19,22700.00,21300.00,160.41
2019-09-20,22700.00,22500.00,160.50
2019-09-21,17000.00,19000.00,160.76
2019-09-22,19000.00,18500.00,160.70
2019-09-23,20500.00,19000.00,160.67
2019-09-24,17900.00,19000.00,160.87
2019-09-25,18700.00,18800.00,161.10
2019-09-26,18600.00,19000.00,161.30
2019-09-27,17200.00,19000.00,161.64
2019-09-28,17200.00,18500.00,161.99
2019-09-29,15000.00,18500.00,162.41
2019-09-30,14900.00,19000.00,163.11
2019-10-01,10300.00,18500.00,163.83
2019-10-02,10800.00,16500.00,164.47
2019-10-03,15500.00,13500.00,164.67
2019-10-04,14900.00,13000.00,164.51
2019-10-05,17400.00,12500.00,164.39
2019-10-06,17400.00,21500.00,164.53
2019-10-07,17200.00,21000.00,165.19
2019-10-08,17100.00,25000.00,166.03
2019-10-09,16800.00,25500.00,167.08
2019-10-10,16700.00,20500.00,167.91
2019-10-11,17300.00,18000.00,168.29
2019-10-12,17200.00,19500.00,168.65
2019-10-13,17100.00,17500.00,168.97
2019-10-14,17100.00,16000.00,169.04
2019-10-15,17100.00,16000.00,168.99
2019-10-16,17200.00,17000.00,168.98
2019-10-17,16000.00,17000.00,169.20
2019-10-18,14000.00,19100.00,169.66
2019-10-19,14000.00,17500.00,170.20
2019-10-20,13900.00,16000.00,170.51
2019-10-21,13900.00,16000.00,170.82
2019-10-22,13900.00,18000.00,171.19
2019-10-23,11900.00,18500.00,171.90
2019-10-24,11900.00,18500.00,172.55
2019-10-25,11800.00,18500.00,173.15
2019-10-26,15900.00,17000.00,173.47
2019-10-27,15800.00,18500.00,173.76
2019-10-28,15800.00,19500.00,174.25
2019-10-29,16300.00,18900.00,174.52
2019-10-30,16500.00,17800.00,174.68
2019-10-31,12900.00,17000.00,175.00
2019-11-01,16500.00,15500.00,174.75
2019-11-02,16500.00,15500.00,174.77
2019-11-03,16500.00,14100.00,174.67
2019-11-04,16600.00,12500.00,174.32
2019-11-05,15400.00,12700.00,174.22
2019-11-06,14800.00,12700.00,174.19
2019-11-07,14700.00,12700.00,174.27
2019-11-08,14800.00,12700.00,174.25
2019-11-09,13600.00,12200.00,174.24
2019-11-10,13600.00,11900.00,174.31
2019-11-11,13600.00,10500.00,174.17
2019-11-12,13500.00,10300.00,174.00
2019-11-13,12500.00,10000.00,173.88
2019-11-14,11800.00,10000.00,173.86
2019-11-15,9870.00,9750.00,173.95
2019-11-16,9890.00,9550.00,174.10
2019-11-17,9860.00,9500.00,174.17
2019-11-18,9910.00,9500.00,174.24
2019-11-19,10500.00,9600.00,174.32
2019-11-20,10500.00,9400.00,174.40
2019-11-21,9710.00,8500.00,174.45
2019-11-22,9680.00,7500.00,174.34
2019-11-23,9760.00,7000.00,174.23
2019-11-24,9740.00,6700.00,173.99
2019-11-25,9780.00,7400.00,173.87
2019-11-26,7520.00,7400.00,173.90
2019-11-27,6890.00,8200.00,174.05
2019-11-28,5320.00,7400.00,174.19
2019-11-29,5310.00,6900.00,174.33
2019-11-30,5280.00,7200.00,174.46
2019-12-01,6960.00,6900.00,174.56
2019-12-02,6930.00,6900.00,174.59
2019-12-03,7580.00,7000.00,174.61
2019-12-04,7580.00,7200.00,174.64
2019-12-05,7600.00,7600.00,174.71
2019-12-06,8150.00,7700.00,174.71
2019-12-07,8210.00,7600.00,174.67
2019-12-08,8140.00,7400.00,174.65
2019-12-09,9430.00,7300.00,174.59
2019-12-10,9410.00,7300.00,174.60
2019-12-11,9430.00,7300.00,174.47
2019-12-12,8140.00,7300.00,174.43
2019-12-13,8170.00,7000.00,174.36
2019-12-14,7070.00,6900.00,174.33
2019-12-15,6490.00,6800.00,174.23
2019-12-16,7040.00,6700.00,174.26
2019-12-17,7020.00,6700.00,174.26
2019-12-18,7000.00,6900.00,174.26
2019-12-19,7020.00,7000.00,174.28
2019-12-20,7070.00,7000.00,174.30
2019-12-21,6480.00,7000.00,174.34
2019-12-22,6480.00,7000.00,174.40
2019-12-23,7020.00,7000.00,174.39
2019-12-24,7040.00,6900.00,174.37
2019-12-25,7090.00,6500.00,174.28
2019-12-26,7000.00,6500.00,174.33
2019-12-27,7070.00,6500.00,174.32
2019-12-28,7060.00,6500.00,174.32
2019-12-29,7020.00,6800.00,174.34
2019-12-30,7010.00,6600.00,174.32
2019-12-31,8910.00,6900.00,174.18
2020-01-01,8200.00,6700.00,174.09
2020-01-02,8860.00,6500.00,173.96
2020-01-03,8900.00,6000.00,173.80
2020-01-04,8480.00,6000.00,173.63
2020-01-05,8500.00,5750.00,173.34
2020-01-06,9140.00,5500.00,173.16
2020-01-07,8860.00,5500.00,172.98
2020-01-08,8900.00,5600.00,172.71
2020-01-09,8930.00,6000.00,172.56
2020-01-10,8980.00,6800.00,172.43
2020-01-11,9100.00,6800.00,172.35
2020-01-12,8950.00,6600.00,172.12
2020-01-13,8930.00,6600.00,171.94
2020-01-14,8970.00,6400.00,171.70
2020-01-15,9090.00,6200.00,171.48
2020-01-16,9280.00,6200.00,171.31
2020-01-17,9170.00,6000.00,171.11
2020-01-18,9040.00,6000.00,170.91
2020-01-19,9050.00,6000.00,170.66
2020-01-20,7310.00,5700.00,170.43
2020-01-21,6690.00,5600.00,170.27
2020-01-22,6710.00,5400.00,170.15
2020-01-23,6680.00,5200.00,169.95
2020-01-24,6730.00,5000.00,169.78
2020-01-25,6710.00,5000.00,169.64
2020-01-26,6750.00,5000.00,169.49
2020-01-27,6740.00,5500.00,169.35
2020-01-28,6740.00,5500.00,169.28
2020-01-29,6760.00,5500.00,169.16
2020-01-30,6810.00,5500.00,169.09
2020-01-31,6760.00,5700.00,168.94
2020-02-01,6770.00,5800.00,168.84
2020-02-02,6780.00,5700.00,168.73
2020-02-03,6770.00,5900.00,168.64
2020-02-04,6820.00,5800.00,168.48
2020-02-05,6800.00,5800.00,168.26
2020-02-06,6790.00,5800.00,168.15
2020-02-07,6790.00,5800.00,167.98
2020-02-08,6210.00,5800.00,167.92
2020-02-09,6220.00,5800.00,167.82
2020-02-10,6200.00,5800.00,167.72
2020-02-11,6230.00,5800.00,167.64
2020-02-12,6180.00,5800.00,167.59
2020-02-13,6220.00,5900.00,167.53
2020-02-14,6210.00,6000.00,167.38
2020-02-15,6200.00,6000.00,167.27
2020-02-16,6220.00,6200.00,167.29
2020-02-17,6240.00,5900.00,167.25
2020-02-18,6220.00,6200.00,167.21
2020-02-19,6220.00,6600.00,167.35
2020-02-20,6210.00,7200.00,167.37
2020-02-21,6180.00,7500.00,167.54
2020-02-22,6190.00,7700.00,167.56
2020-02-23,6150.00,8000.00,167.77
2020-02-24,9990.00,8100.00,167.77
2020-02-25,9960.00,7800.00,167.68
2020-02-26,10000.00,7500.00,167.59
2020-02-27,10700.00,7700.00,167.46
2020-02-28,10700.00,8300.00,167.43
2020-02-29,10700.00,8100.00,167.44
2020-03-01,10600.00,7300.00,167.30
2020-03-02,10700.00,7500.00,167.18
2020-03-03,10700.00,7500.00,167.18
2020-03-04,10700.00,7700.00,167.14
2020-03-05,10700.00,8100.00,167.05
2020-03-06,10700.00,8000.00,167.04
2020-03-07,10700.00,8000.00,167.00
2020-03-08,10700.00,8000.00,166.92
2020-03-09,10900.00,8000.00,166.88
2020-03-10,11300.00,8000.00,166.79
2020-03-11,11400.00,8000.00,166.63
2020-03-12,11400.00,8000.00,166.52
2020-03-13,11400.00,8000.00,166.38
2020-03-14,11600.00,8000.00,166.26
2020-03-15,11500.00,8500.00,166.24
2020-03-16,11400.00,8200.00,166.12
2020-03-17,11400.00,8500.00,165.99
2020-03-18,11400.00,8400.00,165.84
2020-03-19,11400.00,8400.00,165.71
2020-03-20,11500.00,8400.00,165.57
2020-03-21,11500.00,8300.00,165.31
2020-03-22,11500.00,8100.00,165.16
2020-03-23,11600.00,7700.00,164.91
2020-03-24,11600.00,7800.00,164.76
2020-03-25,11600.00,7800.00,164.57
2020-03-26,11600.00,8300.00,164.42
2020-03-27,11600.00,8800.00,164.21
2020-03-28,11600.00,10000.00,164.50
2020-03-29,11600.00,9800.00,164.55
2020-03-30,11600.00,9600.00,164.60
2020-03-31,11600.00,9600.00,164.60
2020-04-01,11600.00,9500.00,164.61
2020-04-02,11600.00,10000.00,164.67
2020-04-03,11600.00,10000.00,164.71
2020-04-04,11500.00,9000.00,164.70
2020-04-05,11600.00,9000.00,164.71
